1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Ready?,name,Train Type,,Speed,,,Track Compatibility,,,,,,,Track Geometry,,,,,,,,Station Geometry,,,,,Train Consists,,,Car Specs,,,,Capacity,,Financials,,,,,,,UI Info,,Train Categories,,,,,,,,,
Ready,name,trainType,MainTrack,maxSpeed,maxAcceleration,maxDeceleration,Automation,Electrification,Voltage,TrackGauge,LoadingGauge,CompatibleTracks,ExtraTracks,maxLateralAcceleration,canCrossRoads,maxSlopePercentage,minTurnRadius,TrainGapFillerLength,StationGapFillerLength,parallelTrackSpacing,trackClearance,minStationTurnRadius,stopTimeSeconds,minStationLength,maxStationLength,maxSpeedLocalStation,minCars,maxCars,carsPerCarSet,capacityPerCar,carLength,trainWidth,carCost,MinCapacity,MaxCapacity,baseTrackCost,baseStationCost,scissorsCrossoverCost,Old,trainOperationalCostPerHour,carOperationalCostPerHour,Multipliers,desc,color,Manufacturer,Cities,Nation,Cont,Generic,Cities2,Nation2,Author,mainTrackID,trainType2
TRUE,BR Class 387,Commuter,DC 600V (GoA1 | TRA | MW),47.2,0.65,1.00,"GoA1, GoA0","catenary, tr-above","International AC, Classical DC",Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_iac-1_cat_mw, std_iac-0_cat_mw, std_cdc-1_tra_mw, std_cdc-0_tra_mw, std_iac-0_cat_rer, std_iac-1_cat_rer",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2100,90,180,240,15.0,4,8,4,100,20.39,2.80,1349271,400,800,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Electrostar (BR 387) is a commuter rail EMU built by Bombardier that entered service in 2014. It is part of the Electrostar family.,#231F20,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 379,Commuter,AC 25-Grid (GoA1 | CAT | MW),47.2,0.65,1.00,"GoA1, GoA0",catenary,International AC,Standard,"Metro Wide, RER Narrow","std_iac-1_cat_mw, std_iac-0_cat_mw, std_iac-0_cat_rer, std_iac-1_cat_rer",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2100,90,180,240,15.0,4,8,4,100,20.39,2.80,1701801,400,800,42500,63750000,12750000,FALSE,600,60.0,3.70|1.64|0.82|0.30|0.79,The Electrostar (BR 387) is a commuter rail EMU built by Bombardier that entered service in 2014. It is part of the Electrostar family.,#CE9C61,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_iac-1_cat_mw,Commuter
TRUE,BR Class 450,Commuter,DC 600V (GoA1 | TRA | MW),44.4,0.98,0.98,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,1900,90,180,200,15.0,4,8,4,75,19.70,2.80,985549,300,600,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Siemens Desiro UK is a family of DMUs and EMUs in service in the UK and Thailand since 2003. This model is the EMU labeled Class 444 as used by South Western.,#700E13,Siemens,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 455,Commuter,DC 600V (GoA1 | TRA | MW),33.5,0.58,0.58,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow, London S Stock","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2000,90,180,200,15.0,4,8,4,107,19.90,2.82,1054018,428,856,50000,63750000,15000000,TRUE,840,84.0,4.35|1.93|0.97|0.30|0.79,The Mark 3-based BR 455 is a commuter rail EMU built by BREL that entered service in 1983. Capacity is artificially higher due to game processing requirements.,#49090D,BREL,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 458,Commuter,DC 600V (GoA1 | TRA | MW),33.5,0.98,0.98,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2100,90,180,200,15.0,4,8,4,70,20.50,2.80,1449275,280,560,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Alstom Coradia Juniper is a family of EMUs in service in the UK since 2000. This model is the EMU labeled Class 458 as used by South Western.,#7F1017,Alstom,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 375,Commuter,DC 600V (GoA1 | TRA | MW),44.4,0.62,1.00,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2000,90,180,175,15.0,4,8,4,91,20.20,2.80,1254784,364,728,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Electrostar (BR 375) is a commuter rail EMU built by Bombardier for Southeastern that entered service in 2003. It is part of the Electrostar family.,#0072BC,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 376,Commuter,DC 600V (GoA1 | TRA | MW),33.3,0.66,1.00,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2000,90,180,175,15.0,4,8,4,56,20.20,2.80,1254784,224,448,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Electrostar (BR 376) is a commuter rail EMU built by Bombardier for Southeastern that entered service in 2003. It is part of the Electrostar family.,#009DFF,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 465,Commuter,DC 600V (GoA1 | TRA | MW),33.3,0.98,0.98,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2000,90,180,175,15.0,4,8,4,84,20.10,2.81,922266,336,672,50000,63750000,15000000,TRUE,840,84.0,4.35|1.93|0.97|0.30|0.79,The Networker (BR 465) is a commuter rail EMU built by BREL for Southeastern that entered service in 1992. It is part of the Networker family.,#005E99,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,BR Class 466,Commuter,DC 600V (GoA1 | TRA | MW),33.3,0.98,0.98,"GoA1, GoA0",tr-above,Classical DC,Standard,"Metro Wide, RER Narrow","std_cdc-1_tra_rer, std_cdc-1_tra_mw, std_cdc-0_tra_mw",,0.80,TRUE,2.0,100,0.00,0.00,2.27,1.08,2200,90,180,210,15.0,4,8,2,84,20.80,2.80,922266,336,672,50000,63750000,15000000,FALSE,600,60.0,4.35|1.93|0.97|0.30|0.79,The Networker (BR 466) is a commuter rail EMU built by BREL for Southeastern that entered service in 1992. It is part of the Networker family.,#004570,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_cdc-1_tra_mw,Commuter
TRUE,DLR B07,Metro,DC 750V (GoA3 | TRU | MS),22.2,1.40,0.80,GoA3,tr-under,Modern DC,Standard,Metro Standard,std_mdc-3_tru_ms,,1.00,FALSE,5.5,200,0.00,0.00,2.12,1.01,4200,35,180,200,16.0,2,6,2,344,28.80,2.65,1250000,688,2064,54450,75000000,18000000,FALSE,450,45.0,4.07|1.81|0.90|0.30|0.77,"The B07 is Automated Metro rolling stock for London's Docklands Light Railway, built by Bombardier. Cost is an estimate.",#00AFAA,Bombardier,LDN,UK,Europe,FALSE,London,United Kingdom,DanielD1909,std_mdc-3_tru_ms,Metro
TRUE,Litra SA/SE (CPH),S-Bahn,DC 1.5kV (GoA2 | CAT | CPH),33.3,1.30,1.20,"GoA2, GoA1",catenary,High Voltage DC,Standard,"Copenhagen S-Tog, ERA SE-C","std_hv-2_cat_cph, std_hv-1_cat_cph",,1.20,FALSE,4.0,25,0.00,0.00,2.97,1.43,600,45,180,180,14.0,4,16,4,136,10.47,3.52,2500000,545,2180,42500,75000000,12750000,FALSE,525,52.5,4.62|2.05|1.03|0.30|0.88,The Litra SA/SE is an EMU produced by Alstom and Siemens for the Copenhagen S-Tog system which entered service in 1996.,#BD2D3D,"Alstom, Siemens",CPH,DK,Northern Europe,FALSE,Copenhagen,Denmark,DanielD1909,std_hv-2_cat_cph,S-Bahn
TRUE,Series 112 (BCN),Metro,DC 1.5kV (GoA2 | CAT | BM),25.0,1.10,1.10,"GoA1, GoA0",catenary,High Voltage DC,Standard,"Barcelona Metro, Metro Wide","std_hv-1_cat_bm, std_hv-2_cat_bm",,1.00,FALSE,5.5,100,0.00,0.00,2.22,1.06,2000,35,180,175,14.0,4,8,4,181,19.88,2.75,1500000,724,1448,42500,75000000,12750000,TRUE,675,67.5,3.63|1.61|0.81|0.30|0.78,"The Series 112 is a metro EMU built by Alstom, CAF, and ABB which enterered service on the Barcelona Metro in 1995. Acceleration is guesstimated.",#7386BC,"Alstom,CAF,ABB",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,std_hv-2_cat_bm,Metro
TRUE,Series 113 (BCN),Metro,DC 1.5kV (GoA2 | CAT | BM),25.0,1.10,1.10,"GoA1, GoA0",catenary,High Voltage DC,Standard,"Barcelona Metro, Metro Wide","std_hv-1_cat_bm, std_hv-2_cat_bm",,1.00,FALSE,5.5,100,0.00,0.00,2.22,1.06,2000,35,180,175,14.0,4,8,4,195,20.13,2.76,1775301,780,1560,42500,75000000,12750000,FALSE,475,47.5,3.63|1.61|0.81|0.30|0.78,The Series 113 is a metro EMU built by Alstom and CAF which enterered service on the Barcelona Metro in 2014.,#BBB3D7,"Alstom,CAF",BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,std_hv-2_cat_bm,Metro
TRUE,Series 115 (BCN),Metro,DC 1.5kV (GoA2 | CAT | BM),25.0,1.10,1.10,"GoA1, GoA0",catenary,High Voltage DC,Standard,"Barcelona Metro, Metro Wide","std_hv-1_cat_bm, std_hv-2_cat_bm",,1.00,FALSE,5.5,100,0.00,0.00,2.22,1.06,2000,35,180,175,14.0,4,8,4,194,20.20,2.75,1871708,776,1552,42500,75000000,12750000,FALSE,475,47.5,3.63|1.61|0.81|0.30|0.78,The Series 115 is a metro EMU built by Stadler which enterered service on the Barcelona Metro in 2022. Acceleration is guesstimated.,#9EB7FF,Stadler,BCN,ES,Southern Europe,FALSE,Barcelona,Spain,DanielD1909,std_hv-2_cat_bm,Metro
TRUE,IÉ 29000,Diesel Commuter,1.6_Metre Diesel (GoA1 | NON | LSS),33.3,0.90,0.90,"GoA1, GoA0",none,None,1.6_Metre,"London S Stock, REM","ire_non-1_non_lss, ire_non-0_non_lss",,0.75,TRUE,1.0,100,0.00,0.00,2.37,1.13,2100,90,180,250,15.0,4,8,4,205,20.37,2.90,3000000,820,1640,41250,63750000,7500000,FALSE,800,80.0,3.38|1.50|0.75|0.30|0.80,The IÉ Class 29000 is an Irish commuter rail DMU built by CAF that entered service in 2003. Acceleration is guesstimated. Cost is an estimate.,#FF883E,CAF,DUB,IE,Western Europe,FALSE,Dublin,Ireland,DanielD1909,ire_non-1_non_lss,Diesel Commuter
TRUE,IST M2 2008,Metro,DC 600V (GoA2 | TRU | AAR),22.2,1.10,1.10,"GoA2, GoA1",tr-under,Classical DC,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tru_dc, std_cdc-1_tru_aar, std_cdc-2_tru_aar",,1.00,FALSE,5.5,100,0.00,0.00,2.52,1.21,2300,35,180,200,14.0,4,8,4,238,21.55,3.05,2031603,952,1904,49500,75000000,15000000,FALSE,475,47.5,4.68|2.08|1.04|0.30|0.82,"The Istanbul Metro has a variety of nameless rolling stock. This is the heavy metro stock that entered service in 2008 on the M2, as made by Hyundai. Acceleration is a guesstimate.",#009943,Alstom,IST,TR,West Asia,FALSE,Istanbul,Turkey,DanielD1909,std_cdc-2_tru_aar,Metro
TRUE,IST M2 2017,Metro,DC 600V (GoA2 | TRU | AAR),22.2,1.10,1.10,"GoA2, GoA1",tr-under,Classical DC,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tru_dc, std_cdc-1_tru_aar, std_cdc-2_tru_aar",,1.00,FALSE,5.5,100,0.00,0.00,2.52,1.21,2300,35,180,200,14.0,4,8,4,238,21.57,3.05,1286350,952,1904,49500,75000000,15000000,FALSE,475,47.5,4.68|2.08|1.04|0.30|0.82,"The Istanbul Metro has a variety of nameless rolling stock. This is the heavy metro stock that entered service in 2017 on the M2, as made by Hyundai. Acceleration is a guesstimate.",#00B54E,Hyundai,IST,TR,West Asia,FALSE,Istanbul,Turkey,DanielD1909,std_cdc-2_tru_aar,Metro
TRUE,IST M3,Metro,DC 1.5kV (GoA2 | CAT | RER),22.2,1.34,1.34,"GoA2, GoA1",catenary,High Voltage DC,Standard,"Barcelona Metro, Metro Wide, RER Narrow","std_hv-1_cat_rer, std_hv-2_cat_bm, std_hv-1_cat_bm, std_hv-2_cat_rer",,1.00,FALSE,5.5,100,0.00,0.00,2.32,1.11,2300,35,180,200,14.0,4,8,4,241,21.55,2.78,1296840,964,1928,42500,75000000,12750000,FALSE,475,47.5,3.76|1.67|0.84|0.30|0.79,"The Istanbul Metro has a variety of nameless rolling stock. This is the heavy metro stock that entered service in 2009 on the M3 and M9, as made by Alstom. Acceleration is a guesstimate.",#00A8E2,Hyundai,IST,TR,West Asia,FALSE,Istanbul,Turkey,DanielD1909,std_hv-2_cat_rer,Metro
TRUE,IST M6,Metro,DC 600V (GoA2 | TRU | AAR),22.2,1.34,1.34,"GoA2, GoA1",tr-under,Classical DC,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tru_dc, std_cdc-1_tru_aar, std_cdc-2_tru_aar",,1.00,FALSE,5.5,100,0.00,0.00,2.52,1.21,2300,35,180,200,14.0,4,8,4,234,21.55,3.05,1000000,936,1872,49500,75000000,15000000,FALSE,475,47.5,4.68|2.08|1.04|0.30|0.82,"The Istanbul Metro has a variety of nameless rolling stock. This is the heavy metro stock that entered service in 1999 on the M2 that now mainly serves the M6, as made by Alstom. Acceleration is a guesstimate. Cost is an estimate.",#C9AA78,Alstom,IST,TR,West Asia,FALSE,Istanbul,Turkey,DanielD1909,std_cdc-2_tru_aar,Metro
TRUE,S-Tog Gen 5,S-Bahn,DC 1.5kV (GoA4 | CAT | CPH),33.3,1.30,1.30,GoA4,catenary,High Voltage DC,Standard,"Copenhagen S-Tog, ERA SE-C",std_hv-4_cat_cph,,1.20,FALSE,4.0,50,0.00,0.00,2.97,1.43,1000,41,180,180,18.0,4,12,4,143,14.00,3.52,2665564,570,1710,48875,82500000,15937500,FALSE,450,45.0,4.62|2.05|1.03|0.30|0.88,The currently unnamed 5th Generation of rolling stock on the Copenhagen S-Tog is being designed by a Siemens-Stadler consortium. They will be fully automatic S-Tog / S-Bahn EMUs and are supposed to enter service in 2032.,#961C27,"Siemens,Stadler",CPH,DK,Northern Europe,FALSE,Copenhagen,Denmark,DanielD1909,std_hv-4_cat_cph,Automated S-Bahn
TRUE,Coradia LINT 81,Diesel Commuter,Diesel (GoA1 | NON | AAR),38.9,0.60,1.10,"GoA1, GoA0",none,None,Standard,"U.S. Passenger Standard, DC Metro, UIC / ERA Standard","std_cdc-1_tra_aar, std_cdc-1_tru_dc, std_non-1_non_aar, std_non-0_non_aar, std_mdc-1_tra_dc, std_iac-1_cat_aar, std_iac-0_cat_aar, std_pac-1_cat_aar, std_pac-0_cat_aar, std_nhac-1_cat_aar, std_nhac-0_cat_aar, std_hv-1_cat_aar, std_hv-0_cat_aar, std_mdc-1_tra_aar, std_cdc-1_tru_aar, std_mdc-1_tru_uic, std_mdc-0_tru_uic, std_iac-1_cat_uic, std_iac-0_cat_uic, std_ceac-1_cat_aar, std_ceac-0_cat_aar, std_sv-1_trs_aar, std_sv-0_trs_aar",,0.75,TRUE,1.0,175,0.05,0.00,2.52,1.21,1800,90,180,220,15.0,2,6,2,190,26.97,3.03,2508151,380,1140,37500,63750000,7500000,FALSE,800,80.0,3.55|1.58|0.79|0.30|0.82,The Coradia LINT is a series of Diesel (and some Hydrogen) MUs built by Alstom since 1993 that are in usage across the world. The number roughly corresponds to vehicle length. Hydrogen LINTs are called iLINT. iLINT Cost is adjusted down by 2 million for balance.,#A3C627,Alstom,Generic,Generic,Generic,FALSE,Generic,Generic,DanielD1909,std_non-1_non_aar,Diesel Commuter
TRUE,Metropolis (SYD),Metro,DC 1.5kV (GoA4 | CAT | AAR),27.8,1.20,1.10,GoA4,catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro",std_hv-4_cat_aar,,1.00,FALSE,5.5,100,0.00,0.00,2.52,1.21,2100,32,180,180,18.0,6,8,1,183,20.25,3.05,2862564,1098,1464,48875,82500000,15937500,FALSE,400,40.0,4.02|1.79|0.89|0.30|0.82,The Alstom Metropolis is a series of metro EMUs in service across the world since 1993. This is a fully automated variant for the Sydney Metro that entered service in 2019. They are expandable from 6 to 8 cars.,#168388,Alstom,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-4_cat_aar,Automated Metro
TRUE,K Sets (SYD),Commuter,DC 1.5kV (GoA1 | CAT | AAR),31.9,0.80,0.90,"GoA1, GoA0",catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro","std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,4,113,20.39,3.04,759367,452,904,42500,63750000,12750000,TRUE,840,84.0,4.02|1.79|0.89|0.30|0.82,The K sets are double-decker commuter rail EMUs built for Sydney Trains by A Goninan & Co that entered service in 1981. Cost and acceleration are guesstimates.,#F99D1C,A Goninan & Co,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,T Sets (SYD),Commuter,DC 1.5kV (GoA1 | CAT | AAR),31.9,0.80,0.90,"GoA1, GoA0",catenary,High Voltage DC,Standard,U.S. Passenger Standard,"std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,4,102,20.27,3.00,759367,408,816,42500,63750000,12750000,TRUE,840,84.0,4.02|1.79|0.89|0.30|0.82,The T sets / Tangaras are double-decker commuter rail EMUs built for Sydney Trains by A Goninan & Co that entered service in 1988.,#C4258F,A Goninan & Co,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,M Sets (SYD),Commuter,DC 1.5kV (GoA1 | CAT | AAR),36.1,0.80,0.90,"GoA1, GoA0",catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro","std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,4,113,20.39,3.03,1000000,452,904,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The M sets / Millenniums are double-decker commuter rail EMUs built for Sydney Trains by EDi Rail that entered service in 2002. Cost and acceleration are guesstimates.,#0098CD,EDi Rail,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,H Sets (NSW),Commuter,DC 1.5kV (GoA1 | CAT | AAR),36.1,1.03,1.01,"GoA1, GoA0",catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro","std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,4,108,20.39,3.03,1500000,432,864,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The H sets / OSCARs are double-decker commuter rail EMUs built for CityRail/NSW TrainLink by UGL Rail that entered service in 2006. Cost and acceleration are guesstimates.,#D11F2F,UGL Rail,SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,A/B Sets (SYD),Commuter,DC 1.5kV (GoA1 | CAT | AAR),36.1,1.03,1.05,"GoA1, GoA0",catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro","std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,4,150,20.39,3.04,1985629,600,1200,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The A and B sets / Waratahs are double-decker commuter rail EMUs built for Sydney Trains by Downer Rail and CRRC that entered service in 2011.,#6F818E,"Downer Rail, CRRC",SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,D Sets (NSW),Commuter,DC 1.5kV (GoA1 | CAT | AAR),44.4,0.83,1.01,"GoA1, GoA0",catenary,High Voltage DC,Standard,"U.S. Passenger Standard, DC Metro","std_hv-1_cat_aar, std_hv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2100,90,180,180,15.0,4,8,2,82,20.37,3.03,2896317,328,656,42500,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,"The D sets / Mariyung are double-decker commuter rail EMUs built for Sydney Trains by Hyundai Rotem, UGC, and Mitsubishi that entered service in 2024.",#005AA3,"Hyundai,UGL Rail,Mitsubishi",SYD,AU,Oceania,FALSE,Sydney,Australia,DanielD1909,std_hv-1_cat_aar,Commuter
TRUE,Series 2070 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),25.0,0.90,0.77,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2200,90,180,200,15.0,4,8,4,180,21.10,3.05,1665028,722,1443,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,"The Series 2070 is a commuter rail EMU built by Alstom, Bombardier, and CAF for Sao Paulo that entered service in 2008.",#0A1F79,"Alstom,Bombardier,CAF",SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,Series 7000 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),27.8,0.90,1.10,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2200,90,180,200,15.0,4,8,4,188,20.94,3.05,1315484,750,1500,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Series 7000/7500 is a commuter rail EMU built by CAF for Sao Paulo that entered service in 2010.,#9E9E94,CAF,SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,Series 8000 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),25.0,0.90,1.10,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2200,90,180,200,15.0,8,8,8,188,20.94,3.05,558734,1506,1506,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Series 8000 is a commuter rail EMU built by CAF for Sao Paulo that entered service in 2012.,#F04D22,CAF,SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,Series 8500 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),25.0,0.90,1.10,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2300,90,180,200,15.0,8,8,8,244,21.26,3.05,638553,1950,1950,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Series 8500 is a commuter rail EMU built by CAF for Sao Paulo that entered service in 2016.,#007C8E,CAF,SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,Series 9000 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),25.0,0.90,1.10,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2200,90,180,200,15.0,8,8,8,244,20.96,3.05,612798,1950,1950,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Series 8900/9000 is a commuter rail EMU built by Alstom for Sao Paulo that entered service in 2022.,#00A88E,Alstom,SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,Series 9500 (SAO),Commuter,1.6_Metre DC 3kV (GoA1 | CAT | AAR),25.0,0.90,1.10,"GoA1, GoA0",catenary,Soviet UHV DC,1.6_Metre,"U.S. Passenger Standard, DC Metro","ire_uhv-1_cat_aar, ire_uhv-0_cat_aar",,0.80,TRUE,2.0,100,0.00,0.00,2.52,1.21,2300,90,180,200,15.0,8,8,8,244,21.25,3.05,587043,1950,1950,46750,63750000,12750000,FALSE,600,60.0,4.02|1.79|0.89|0.30|0.82,The Series 8900/9000 is a commuter rail EMU built by Hyundai for Sao Paulo that entered service in 2017.,#9F1766,Hyundai,SAO,BR,South America,FALSE,Sao Paulo,Brazil,DanielD1909,ire_uhv-1_cat_aar,Commuter
TRUE,R211 (NYC),Metro,DC 600V (GoA2 | TRA | AAR),24.7,1.10,1.30,"GoA2, GoA1",tr-above,Classical DC,Standard,"U.S. Passenger Standard, DC Metro","std_cdc-1_tra_aar, std_cdc-2_tra_aar",,1.00,FALSE,5.5,75,0.00,0.15,2.52,1.21,400,35,200,200,14.0,5,10,5,240,18.35,3.05,2780000,1200,2400,50000,75000000,15000000,FALSE,475,47.5,4.73|2.10|1.05|0.30|0.82,The R211 is a subway EMU built by Kawasaki for the NYC Subway's B Division that entered service in 2023.,#007EC6,Kawasaki,NYC,US,North America,FALSE,New York City,United States of America,DanielD1909,std_cdc-2_tra_aar,Metro
